URL,MobileURL,Date,Title
https://www.pulzo.com/vivir-bien/cientificos-dicen-que-mayores-60-deben-aplicarse-cuarta-dosis-contra-covid-19-PP1389415A,https://www.pulzo.com/amp/vivir-bien/cientificos-dicen-que-mayores-60-deben-aplicarse-cuarta-dosis-contra-covid-19-PP1389415A,2022-05-03 18:00:00,Científicos dicen que mayores de 60 deben aplicarse cuarta dosis contra COVID - 19
https://www.pulzo.com/mundo/revista-time-elogio-3-colombianos-lista-100-influyentes-PP1451531,https://www.pulzo.com/amp/mundo/revista-time-elogio-3-colombianos-lista-100-influyentes-PP1451531,2022-05-23 18:00:00,Revista Time elogió a 3 colombianos en lista de 100 más influyentes
https://www.pulzo.com/deportes/colombia-mundial-futbol-que-no-es-fifa-explican-que-consiste-como-es-PP1390517,https://www.pulzo.com/amp/deportes/colombia-mundial-futbol-que-no-es-fifa-explican-que-consiste-como-es-PP1390517,2022-05-03 20:15:00,Colombia en mundial de fútbol que no es Fifa : explican en qué consiste y cómo es
https://www.pulzo.com/economia/presidente-duque-celebro-recuperacion-empleos-por-reactivacion-PP1408670,https://www.pulzo.com/amp/economia/presidente-duque-celebro-recuperacion-empleos-por-reactivacion-PP1408670,2022-05-10 02:30:00,Presidente Duque celebró recuperación de empleos por reactivación
https://www.pulzo.com/carros/renault-chevrolet-kia-suzuki-carros-nuevos-vendidos-colombia-2022-PP1385302,https://www.pulzo.com/amp/carros/renault-chevrolet-kia-suzuki-carros-nuevos-vendidos-colombia-2022-PP1385302,2022-05-02 19:30:00,"Renault , Chevrolet , Kia y Suzuki : carros nuevos más vendidos en Colombia en 2022"
https://www.pulzo.com/economia/dolar-hoy-27-mayo-siguio-baja-toco-3800-pesos--PP1468114A,https://www.pulzo.com/amp/economia/dolar-hoy-27-mayo-siguio-baja-toco-3800-pesos--PP1468114A,2022-05-27 16:30:00,Dólar hoy 27 de mayo : siguió a la baja y tocó los 3 . 800 pesos
https://www.pulzo.com/elecciones-2022/elecciones-2022-francia-marquez-no-fue-debate-habla-importacion-huevo-PP1427159,https://www.pulzo.com/amp/elecciones-2022/elecciones-2022-francia-marquez-no-fue-debate-habla-importacion-huevo-PP1427159,2022-05-16 15:45:00,Elecciones 2022 : Francia Márquez no fue a debate y habla de importación de huevo
https://www.pulzo.com/economia/tarjetas-credito-tuya-anuncian-cambio-colombia-PP1418440A,https://www.pulzo.com/amp/economia/tarjetas-credito-tuya-anuncian-cambio-colombia-PP1418440A,2022-05-12 22:45:00,Tarjetas de crédito Tuya anuncian cambio en Colombia
https://www.pulzo.com/economia/devaluacion-peso-dolar-hoy-cambio-divisas-colombia-mayo-2022-PP1392602,https://www.pulzo.com/amp/economia/devaluacion-peso-dolar-hoy-cambio-divisas-colombia-mayo-2022-PP1392602,2022-05-04 14:00:00,"Devaluación del peso , dólar hoy y cambio de divisas en Colombia en mayo 2022"
https://www.pulzo.com/economia/inauguran-eps-familiar-colombia-que-reemplazara-comfasucre-PP1386187A,https://www.pulzo.com/amp/economia/inauguran-eps-familiar-colombia-que-reemplazara-comfasucre-PP1386187A,2022-05-02 19:30:00,"Inauguran EPS Familiar de Colombia , que reemplazará a Comfasucre"
https://www.pulzo.com/deportes/luis-diaz-santos-borre-luis-sinisterra-alfredo-morelos-finales-europa-PP1398785,https://www.pulzo.com/amp/deportes/luis-diaz-santos-borre-luis-sinisterra-alfredo-morelos-finales-europa-PP1398785,2022-05-05 23:15:00,"Luis Díaz , Santos Borré , Luis Sinisterra y Alfredo Morelos , en finales de Europa"
https://www.pulzo.com/elecciones-2022/gustavo-petro-habla-suspension-elecciones-colombia-vota-exterior-PP1450850,https://www.pulzo.com/amp/elecciones-2022/gustavo-petro-habla-suspension-elecciones-colombia-vota-exterior-PP1450850,2022-05-23 11:30:00,Gustavo Petro habla de suspensión de elecciones y Colombia vota en el exterior
https://www.pulzo.com/entretenimiento/epa-colombia-foto-colegio-junto-novia-como-lucia-adolescente-que-conto-PP1461473,https://www.pulzo.com/amp/entretenimiento/epa-colombia-foto-colegio-junto-novia-como-lucia-adolescente-que-conto-PP1461473,2022-05-25 21:00:00,"Epa Colombia : foto en colegio junto a novia , cómo lucía adolescente y qué contó"
https://www.pulzo.com/economia/avianca-viva-air-superadas-satena-ocupacion-colombia-PP1424682A,https://www.pulzo.com/amp/economia/avianca-viva-air-superadas-satena-ocupacion-colombia-PP1424682A,2022-05-16 21:45:00,"Avianca y Viva Air , superadas por Satena en ocupación en Colombia"
https://www.pulzo.com/nacion/wingo-sigue-pasos-avianca-reactiva-vuelos-venezuela-PP1442787A,https://www.pulzo.com/amp/nacion/wingo-sigue-pasos-avianca-reactiva-vuelos-venezuela-PP1442787A,2022-05-20 17:15:00,Wingo sigue pasos de Avianca y reactiva vuelos a Venezuela
https://www.pulzo.com/nacion/emigrar-desplazamiento-que-es-no-forzoso-ni-violento-colombia-PP1436465A,https://www.pulzo.com/amp/nacion/emigrar-desplazamiento-que-es-no-forzoso-ni-violento-colombia-PP1436465A,2022-05-22 14:15:00,Emigrar : el desplazamiento que es no forzoso ni violento en Colombia
